IMG/center_2016_12_12_14_03_58_253.jpg, IMG/left_2016_12_12_14_03_58_253.jpg, IMG/right_2016_12_12_14_03_58_253.jpg, 0, 0, 0, 5.131284E-05
IMG/center_2016_12_12_14_03_58_385.jpg, IMG/left_2016_12_12_14_03_58_385.jpg, IMG/right_2016_12_12_14_03_58_385.jpg, 0, 0, 0, 5.058458E-05
IMG/center_2016_12_12_14_03_58_538.jpg, IMG/left_2016_12_12_14_03_58_538.jpg, IMG/right_2016_12_12_14_03_58_538.jpg, 0, 0, 0, 5.088183E-05
IMG/center_2016_12_12_14_03_58_650.jpg, IMG/left_2016_12_12_14_03_58_650.jpg, IMG/right_2016_12_12_14_03_58_650.jpg, 0, 0, 0, 5.066693E-05
IMG/center_2016_12_12_14_03_58_799.jpg, IMG/left_2016_12_12_14_03_58_799.jpg, IMG/right_2016_12_12_14_03_58_799.jpg, 0, 0, 0, 5.091084E-05
IMG/center_2016_12_12_14_03_58_917.jpg, IMG/left_2016_12_12_14_03_58_917.jpg, IMG/right_2016_12_12_14_03_58_917.jpg, 0, 0, 0, 5.130064E-05
IMG/center_2016_12_12_14_03_59_046.jpg, IMG/left_2016_12_12_14_03_59_046.jpg, IMG/right_2016_12_12_14_03_59_046.jpg, 0, 0, 0, 5.122992E-05
IMG/center_2016_12_12_14_03_59_170.jpg, IMG/left_2016_12_12_14_03_59_170.jpg, IMG/right_2016_12_12_14_03_59_170.jpg, 0, 0, 0, 5.122428E-05
IMG/center_2016_12_12_14_03_59_289.jpg, IMG/left_2016_12_12_14_03_59_289.jpg, IMG/right_2016_12_12_14_03_59_289.jpg, -0.3553319, 0, 0, 7.928457E-05
IMG/center_2016_12_12_14_03_59_421.jpg, IMG/left_2016_12_12_14_03_59_421.jpg, IMG/right_2016_12_12_14_03_59_421.jpg, -0.540699, 0, 0, 9.327455E-05
